client_id,first_name,last_name,gender,date_of_birth,city,state,country,annual_income,risk_profile,account_open_date,age,income_bracket
4584,Gabriel,Mahajan,Male,1972-05-19,Chennai,Tamil Nadu,India,1229997,High,2023-01-20,54,Upper Middle
4585,Faras,Ratti,Male,1984-05-26,New Delhi,Delhi,India,2241592,Low,2026-01-26,42,Upper Middle
4586,Hardik,Dora,Male,1963-07-13,Kanpur,Uttar Pradesh,India,2898100,Low,2026-04-09,63,Upper Middle
4587,Nitara,Sidhu,Female,1979-07-10,Hyderabad,Telangana,India,2605948,Medium,2023-06-26,47,Upper Middle
4588,Dhruv,Sur,Male,1986-08-04,Lucknow,Uttar Pradesh,India,4522226,Medium,2020-08-31,39,Upper Middle
4589,Zilmil,Banik,Female,1993-05-14,Ahmedabad,Gujarat,India,2503486,High,2021-11-12,33,Upper Middle
4590,Bachittar,Chada,Male,1984-11-08,Udaipur,Rajasthan,India,1349777,High,2018-02-20,41,Upper Middle
4591,Aarna,Bera,Female,1962-11-15,Noida,Uttar Pradesh,India,2554800,Medium,2016-11-07,63,Upper Middle
4592,Chandani,Munshi,Female,1991-03-20,New Delhi,Delhi,India,4072638,Low,2022-02-15,35,Upper Middle
4593,Isha,Dora,Female,1989-08-30,Pune,Maharashtra,India,1193744,Medium,2022-07-22,36,Upper Middle
4594,Mitesh,Bhatti,Male,2000-03-31,Bhopal,Madhya Pradesh,India,3693363,High,2020-02-10,26,Upper Middle
4595,Nisha,Sekhon,Female,2004-03-11,Nashik,Maharashtra,India,1707857,Medium,2022-08-30,22,Upper Middle
4596,Pallavi,Gill,Female,2000-07-10,Kolkata,West Bengal,India,4968438,Low,2024-07-27,25,Upper Middle
4597,Nidra,Chaudhuri,Female,1999-07-20,Jaipur,Rajasthan,India,603715,Low,2021-06-01,26,Middle
4598,Gauri,Doshi,Female,1979-05-23,Kolkata,West Bengal,India,1690358,Low,2026-01-17,47,Upper Middle
4599,Triya,Dani,Female,1987-06-28,Nashik,Maharashtra,India,815336,Low,2019-04-07,39,Middle
4600,Tara,Dutt,Female,1975-09-08,Hyderabad,Telangana,India,2819213,High,2025-07-17,50,Upper Middle
4601,Wahab,Mand,Male,1973-03-04,Bhopal,Madhya Pradesh,India,4634934,Low,2026-01-16,53,Upper Middle
4602,Deepa,Din,Female,1999-06-23,Coimbatore,Tamil Nadu,India,749270,High,2020-09-23,27,Middle
4603,Chanakya,Baral,Male,1957-06-09,Lucknow,Uttar Pradesh,India,4028868,Medium,2024-01-21,69,Upper Middle
4604,Rayaan,Solanki,Male,1969-02-04,Noida,Uttar Pradesh,India,1954826,High,2018-10-17,57,Upper Middle
4605,Waida,Garde,Female,1999-05-10,Kanpur,Uttar Pradesh,India,919787,Medium,2022-12-10,27,Middle
4606,Pratyush,Sastry,Male,1987-08-27,Mumbai,Maharashtra,India,498189,Low,2016-10-28,38,Low
4607,Hemani,Sem,Female,1987-05-25,New Delhi,Delhi,India,3291984,Low,2026-06-09,39,Upper Middle
4608,Xalak,Padmanabhan,Female,1991-03-11,Noida,Uttar Pradesh,India,2257007,Medium,2016-10-28,35,Upper Middle
4609,Brijesh,Pingle,Male,1961-01-20,Bhopal,Madhya Pradesh,India,3437554,High,2022-04-08,65,Upper Middle
4610,Gaurang,Deshmukh,Male,1974-07-28,Indore,Madhya Pradesh,India,522413,High,2017-08-29,51,Middle
4611,Ronith,Doctor,Male,2005-06-05,Kolkata,West Bengal,India,2909836,Medium,2021-08-04,21,Upper Middle
4612,Indira,Nagi,Female,1983-03-22,Udaipur,Rajasthan,India,3537304,Medium,2018-05-17,43,Upper Middle
4613,Chakrika,Pant,Female,1998-11-15,Lucknow,Uttar Pradesh,India,2115763,High,2021-06-17,27,Upper Middle
4614,Abhiram,Sahni,Male,1987-10-22,Jaipur,Rajasthan,India,4454960,Medium,2024-11-26,38,Upper Middle
4615,Rajata,Krishnan,Female,1970-01-15,Madurai,Tamil Nadu,India,4712845,Low,2019-05-13,56,Upper Middle
4616,Logan,Venkatesh,Male,1995-11-03,Madurai,Tamil Nadu,India,3554950,Medium,2019-10-03,30,Upper Middle
4617,Wishi,Nagar,Female,1990-02-17,New Delhi,Delhi,India,1984081,Medium,2016-11-19,36,Upper Middle
4618,Ati,Khare,Female,1977-06-23,Bhopal,Madhya Pradesh,India,3910633,Low,2019-04-29,49,Upper Middle
4619,Karan,Sen,Male,1975-03-16,Hyderabad,Telangana,India,2979573,Medium,2021-09-14,51,Upper Middle
4620,Om,Baria,Male,1981-05-01,Ahmedabad,Gujarat,India,3143748,Low,2023-11-08,45,Upper Middle
4621,Vasudha,Buch,Female,1980-02-06,Kolkata,West Bengal,India,3660846,Low,2021-02-16,46,Upper Middle
4622,Amol,De,Male,1986-08-03,Mumbai,Maharashtra,India,3048591,Low,2022-02-24,39,Upper Middle
4623,Adya,Mittal,Female,1960-03-15,Madurai,Tamil Nadu,India,2401660,Medium,2016-09-01,66,Upper Middle
4624,Harish,Singhal,Male,1979-09-15,Rajkot,Gujarat,India,1565970,Low,2022-12-18,46,Upper Middle
4625,Rishi,Banik,Male,1984-06-26,Indore,Madhya Pradesh,India,1756552,Low,2022-12-14,42,Upper Middle
4626,Raghav,Nayak,Male,1963-06-03,Mumbai,Maharashtra,India,1231856,Medium,2021-01-31,63,Upper Middle
4627,Yashvi,Samra,Female,1978-06-03,Vadodara,Gujarat,India,3783605,Low,2022-09-23,48,Upper Middle
4628,Onveer,Deo,Male,1989-02-28,Madurai,Tamil Nadu,India,4614009,Low,2023-06-01,37,Upper Middle
4629,Kalpit,Hans,Male,2001-07-25,Chennai,Tamil Nadu,India,4964411,Medium,2022-05-18,24,Upper Middle
4630,Megha,Loke,Female,1963-01-03,Hyderabad,Telangana,India,729781,Medium,2024-10-20,63,Middle
4631,Varenya,Chad,Female,1992-07-26,Lucknow,Uttar Pradesh,India,2129146,Low,2017-11-26,33,Upper Middle
4632,Dakshesh,Bajaj,Male,1973-07-30,New Delhi,Delhi,India,4210801,High,2021-11-27,52,Upper Middle
4633,Chatresh,Kibe,Male,1984-12-06,Udaipur,Rajasthan,India,888941,Medium,2018-09-03,41,Middle
4634,Gaurang,Prakash,Male,1997-06-25,Surat,Gujarat,India,3744871,Low,2017-10-02,29,Upper Middle
4635,Faraj,Khalsa,Male,1987-05-07,Hyderabad,Telangana,India,4332338,Low,2017-08-04,39,Upper Middle
4636,Bishakha,Andra,Female,1992-12-07,Pune,Maharashtra,India,2496124,Medium,2017-12-22,33,Upper Middle
4637,Onkar,Bobal,Male,1977-10-24,Indore,Madhya Pradesh,India,1887746,Low,2016-09-18,48,Upper Middle
4638,Victor,Narayanan,Male,1978-02-20,Udaipur,Rajasthan,India,425414,High,2019-02-22,48,Low
4639,Divya,Bhalla,Female,1963-06-10,Madurai,Tamil Nadu,India,2213575,Medium,2018-04-15,63,Upper Middle
4640,Harish,Bumb,Male,1995-08-15,Hubli,Karnataka,India,3674894,High,2018-11-05,30,Upper Middle
4641,Chandani,Chand,Female,1967-03-12,Mysuru,Karnataka,India,4167948,Medium,2019-08-24,59,Upper Middle
4642,Upma,Kaul,Female,1985-04-05,Bengaluru,Karnataka,India,3776862,Medium,2016-07-20,41,Upper Middle
4643,Arya,Buch,Female,1957-03-10,New Delhi,Delhi,India,3900429,Medium,2020-01-24,69,Upper Middle
4644,Naveen,Wagle,Male,1998-05-28,Hyderabad,Telangana,India,2893004,Medium,2023-01-26,28,Upper Middle
4645,Wazir,Hora,Male,1978-03-01,Chennai,Tamil Nadu,India,503911,Medium,2019-10-07,48,Middle
4646,Idika,Singh,Female,1975-05-29,Kolkata,West Bengal,India,3101322,Low,2024-11-29,51,Upper Middle
4647,Azaan,Savant,Male,1955-08-23,Indore,Madhya Pradesh,India,3560286,Medium,2021-05-21,70,Upper Middle
4648,Yashica,Ahuja,Female,1974-09-02,Kanpur,Uttar Pradesh,India,737302,Low,2019-08-20,51,Middle
4649,Hema,Hora,Female,1961-04-28,Indore,Madhya Pradesh,India,432635,Medium,2017-11-03,65,Low
4650,Eshana,Gulati,Female,1976-04-15,Jaipur,Rajasthan,India,1275006,Medium,2020-12-18,50,Upper Middle
4651,Bishakha,Guha,Female,1992-04-23,Jaipur,Rajasthan,India,1896031,Low,2018-08-06,34,Upper Middle
4652,Oeshi,Kari,Female,1993-08-22,Ahmedabad,Gujarat,India,2979949,Low,2019-09-02,32,Upper Middle
4653,Siya,Minhas,Female,1958-11-24,Lucknow,Uttar Pradesh,India,1940521,Medium,2019-04-02,67,Upper Middle
4654,Zehaan,Mangal,Male,1985-01-12,Kanpur,Uttar Pradesh,India,865795,Medium,2023-07-02,41,Middle
4655,Unni,Krishna,Female,1987-07-24,New Delhi,Delhi,India,1015870,Low,2020-03-14,38,Upper Middle
4656,Kavya,Wali,Female,1976-07-04,Coimbatore,Tamil Nadu,India,2132222,Medium,2022-05-09,50,Upper Middle
4657,Jeremiah,Manda,Male,1979-08-10,Mysuru,Karnataka,India,4184063,High,2016-08-09,46,Upper Middle
4658,Bachittar,Bhatia,Male,1981-09-28,Surat,Gujarat,India,2746651,Medium,2019-03-26,44,Upper Middle
4659,Xiti,Padmanabhan,Female,2004-06-26,Chennai,Tamil Nadu,India,4855353,Low,2017-07-22,22,Upper Middle
4660,Tanveer,Buch,Male,1957-10-28,Chennai,Tamil Nadu,India,1526019,Medium,2017-07-07,68,Upper Middle
4661,Abeer,Chakrabarti,Male,1972-11-15,New Delhi,Delhi,India,2172099,High,2024-01-27,53,Upper Middle
4662,Pratyush,Bhatti,Male,1974-07-27,Ahmedabad,Gujarat,India,4676357,Medium,2021-11-26,51,Upper Middle
4663,Lekha,Nagar,Female,1977-03-15,Hubli,Karnataka,India,3879915,High,2026-03-03,49,Upper Middle
4664,Praneel,Srinivasan,Male,1996-04-02,Hyderabad,Telangana,India,322392,Medium,2024-02-27,30,Low
4665,Yahvi,Mital,Female,2003-09-26,Rajkot,Gujarat,India,2774024,Low,2022-10-15,22,Upper Middle
4666,Nirja,Gupta,Female,1977-07-26,New Delhi,Delhi,India,1643567,Medium,2024-10-22,48,Upper Middle
4667,Harinakshi,Basak,Female,1980-01-24,Madurai,Tamil Nadu,India,855513,Low,2020-05-14,46,Middle
4668,Tara,Shroff,Female,1999-07-20,Kolkata,West Bengal,India,463445,Low,2022-06-28,26,Low
4669,Omaja,Rau,Female,1973-05-14,Ahmedabad,Gujarat,India,2846568,Medium,2024-05-04,53,Upper Middle
4670,Vincent,Sethi,Male,1978-04-13,Bengaluru,Karnataka,India,2044756,Medium,2024-05-16,48,Upper Middle
4671,Ekta,Rajan,Female,2004-11-14,Coimbatore,Tamil Nadu,India,1429445,Low,2019-01-31,21,Upper Middle
4672,Advik,Dewan,Male,1957-08-15,Pune,Maharashtra,India,4737129,Low,2023-08-17,68,Upper Middle
4673,Sai,Dixit,Female,1965-02-23,New Delhi,Delhi,India,1956677,High,2021-11-16,61,Upper Middle
4674,Qadim,Atwal,Male,1997-11-25,Madurai,Tamil Nadu,India,1487372,High,2023-04-13,28,Upper Middle
4675,Harini,Dora,Female,1978-07-12,Indore,Madhya Pradesh,India,3625204,Low,2023-11-17,47,Upper Middle
4676,Ikbal,Chandran,Male,1969-11-13,Udaipur,Rajasthan,India,2863128,Low,2019-08-13,56,Upper Middle
4677,Rohan,Sodhi,Male,1982-02-17,Nagpur,Maharashtra,India,2419977,Low,2016-10-06,44,Upper Middle
4678,Krishna,Nazareth,Male,1977-12-22,Jaipur,Rajasthan,India,2513780,Medium,2019-01-14,48,Upper Middle
4679,Alka,Tank,Female,1987-01-20,Nagpur,Maharashtra,India,4933187,Low,2019-11-07,39,Upper Middle
4680,Gauri,Mitter,Female,1979-02-07,Rajkot,Gujarat,India,1497065,Medium,2023-02-28,47,Upper Middle
4681,Liam,Kari,Male,2004-09-06,Hubli,Karnataka,India,1387112,Low,2025-10-31,21,Upper Middle
4682,Widisha,Tata,Female,1985-06-29,Kolkata,West Bengal,India,3722094,Medium,2019-09-20,41,Upper Middle
4683,Urishilla,Dutta,Female,1998-01-18,Surat,Gujarat,India,1662550,Medium,2023-11-07,28,Upper Middle
4684,Ayushman,Pandit,Male,1989-07-16,Hubli,Karnataka,India,1664362,Low,2024-10-11,36,Upper Middle
4685,Bahadurjit,Naik,Male,1975-08-14,Kolkata,West Bengal,India,4033380,Medium,2018-04-16,50,Upper Middle
4686,Mohini,Dhaliwal,Female,1958-06-16,Kolkata,West Bengal,India,2867438,Medium,2024-08-06,68,Upper Middle
4687,Yug,Kalita,Male,1957-08-03,Mysuru,Karnataka,India,1964948,Medium,2020-06-27,68,Upper Middle
4688,Xalak,Arya,Female,1998-01-18,Ahmedabad,Gujarat,India,1635108,High,2023-07-28,28,Upper Middle
4689,Fariq,Nigam,Male,1993-11-11,Hyderabad,Telangana,India,4035626,Medium,2021-09-22,32,Upper Middle
4690,Tanish,Dara,Male,1991-05-26,Jaipur,Rajasthan,India,4034123,Low,2021-10-09,35,Upper Middle
4691,Lohit,Om,Male,1989-01-05,Chennai,Tamil Nadu,India,4776553,High,2018-09-09,37,Upper Middle
4692,Eesha,Pingle,Female,1997-09-30,Bhopal,Madhya Pradesh,India,3921919,Low,2022-11-02,28,Upper Middle
4693,Vritti,Bhatnagar,Female,1967-03-23,Bengaluru,Karnataka,India,3386807,High,2026-02-07,59,Upper Middle
4694,Vansha,Pingle,Female,1967-04-12,New Delhi,Delhi,India,679127,Low,2016-10-15,59,Middle
4695,Jatin,Kadakia,Male,1977-01-27,Bhopal,Madhya Pradesh,India,4032237,Medium,2023-08-01,49,Upper Middle
4696,Kamala,Munshi,Female,1976-09-10,Surat,Gujarat,India,4899070,Low,2022-01-13,49,Upper Middle
4697,Meera,Oak,Female,1979-04-28,Kolkata,West Bengal,India,4009039,High,2024-08-02,47,Upper Middle
4698,Oni,Hayer,Female,1981-07-09,Ahmedabad,Gujarat,India,4909475,Medium,2026-04-22,45,Upper Middle
4699,Naveen,Karnik,Male,2003-05-10,Hyderabad,Telangana,India,3224524,Medium,2018-08-25,23,Upper Middle
4700,Kritika,Suresh,Female,1956-04-01,Bengaluru,Karnataka,India,1989612,Low,2020-07-08,70,Upper Middle
4701,Wahab,Bahl,Male,1973-04-02,Mumbai,Maharashtra,India,2584172,Medium,2026-01-26,53,Upper Middle
4702,Champak,Rajagopalan,Male,1972-08-20,Hubli,Karnataka,India,4630325,Medium,2021-10-26,53,Upper Middle
4703,Naveen,Bumb,Male,1987-12-21,Nashik,Maharashtra,India,1187744,Medium,2019-01-04,38,Upper Middle
4704,Xalak,Shere,Female,1968-09-11,Bhopal,Madhya Pradesh,India,1362382,Medium,2025-06-28,57,Upper Middle
4705,Bhavna,Sengupta,Female,1991-03-21,Jaipur,Rajasthan,India,4669379,Medium,2021-01-04,35,Upper Middle
4706,Gopal,Majumdar,Male,1981-08-14,Hubli,Karnataka,India,4595821,Low,2023-02-11,44,Upper Middle
4707,Qabil,Bhargava,Male,1956-03-17,Hyderabad,Telangana,India,4220932,Low,2018-12-03,70,Upper Middle
4708,Krishna,Kapoor,Female,1964-07-11,Mumbai,Maharashtra,India,4244860,Low,2024-07-18,62,Upper Middle
4709,Omisha,Parekh,Female,1988-01-29,Bhopal,Madhya Pradesh,India,4180190,Medium,2016-07-15,38,Upper Middle
4710,Elijah,Mahajan,Male,1998-06-13,New Delhi,Delhi,India,4090807,Medium,2024-09-11,28,Upper Middle
4711,Xavier,Murthy,Male,1980-08-16,Jaipur,Rajasthan,India,3180310,Low,2021-12-06,45,Upper Middle
4712,Harish,Guha,Male,1982-09-22,New Delhi,Delhi,India,1215408,Medium,2025-08-11,43,Upper Middle
4713,Neelima,Bhat,Female,1983-09-16,New Delhi,Delhi,India,4623426,Low,2018-07-14,42,Upper Middle
4714,Zaitra,Thaman,Female,1975-09-04,Indore,Madhya Pradesh,India,3900334,Low,2019-10-21,50,Upper Middle
4715,Jeet,Puri,Male,1957-03-23,Kanpur,Uttar Pradesh,India,4468125,Low,2021-04-17,69,Upper Middle
4716,Abdul,Misra,Male,1972-02-04,Udaipur,Rajasthan,India,2129394,High,2023-09-07,54,Upper Middle
4717,Harsh,Dhawan,Male,1992-06-07,Kanpur,Uttar Pradesh,India,4014951,Medium,2020-12-04,34,Upper Middle
4718,Advik,Balakrishnan,Male,1981-05-22,Noida,Uttar Pradesh,India,1921561,Low,2021-07-10,45,Upper Middle
4719,Balveer,Pillay,Male,1972-10-11,Nashik,Maharashtra,India,2127978,Low,2023-08-28,53,Upper Middle
4720,Ethan,Sekhon,Male,1992-07-07,Bengaluru,Karnataka,India,4503106,Low,2024-05-25,33,Upper Middle
4721,Gaurangi,Sawhney,Female,1978-09-16,Chennai,Tamil Nadu,India,3152693,Low,2022-12-26,47,Upper Middle
4722,Darika,Mahal,Female,1991-05-24,Pune,Maharashtra,India,1459679,High,2021-10-30,35,Upper Middle
4723,Manya,Hora,Female,1994-11-14,Kolkata,West Bengal,India,2295590,Low,2024-03-30,31,Upper Middle
4724,Lucky,Gaba,Male,1965-11-25,Vadodara,Gujarat,India,1607575,Low,2024-03-13,60,Upper Middle
4725,Devansh,Naidu,Male,1997-03-02,Chennai,Tamil Nadu,India,2546790,Medium,2026-06-19,29,Upper Middle
4726,Diya,Ben,Female,1966-01-26,New Delhi,Delhi,India,580010,Medium,2016-10-10,60,Middle
4727,William,Pillay,Male,1982-07-19,Kolkata,West Bengal,India,4087327,High,2022-01-16,43,Upper Middle
4728,Nakul,Prashad,Male,2002-12-06,Bengaluru,Karnataka,India,1252494,Medium,2018-11-24,23,Upper Middle
4729,Amara,Saraf,Female,1986-02-23,Coimbatore,Tamil Nadu,India,3323683,Medium,2025-11-05,40,Upper Middle
4730,Rudra,Gokhale,Male,1956-04-25,Jaipur,Rajasthan,India,1204070,Medium,2021-12-30,70,Upper Middle
4731,Anay,Mandal,Male,1965-04-29,Indore,Madhya Pradesh,India,4306475,Medium,2022-01-16,61,Upper Middle
4732,Anmol,Vaidya,Male,2003-11-22,Udaipur,Rajasthan,India,3699241,Low,2021-12-31,22,Upper Middle
4733,Dominic,Taneja,Male,1970-08-14,Bengaluru,Karnataka,India,2286886,Medium,2017-06-09,55,Upper Middle
4734,Bhavna,Dey,Female,1987-02-13,Kolkata,West Bengal,India,3816893,Medium,2017-07-28,39,Upper Middle
4735,Dalaja,Virk,Female,2005-02-22,Madurai,Tamil Nadu,India,3411992,Low,2019-01-24,21,Upper Middle
4736,Kamya,Chanda,Female,2002-05-01,Bhopal,Madhya Pradesh,India,3721628,Low,2019-04-08,24,Upper Middle
4737,Rachana,Nigam,Female,1973-10-29,Jaipur,Rajasthan,India,4387672,Medium,2022-08-13,52,Upper Middle
4738,Samuel,Oza,Male,1964-05-04,Chennai,Tamil Nadu,India,4394971,Medium,2017-11-13,62,Upper Middle
4739,Yatin,Rattan,Male,1988-07-25,Indore,Madhya Pradesh,India,3748220,Low,2017-09-02,37,Upper Middle
4740,Bhavani,Vohra,Female,1968-12-31,Coimbatore,Tamil Nadu,India,1492163,High,2025-10-05,57,Upper Middle
4741,Siya,Dubey,Female,1993-07-20,Indore,Madhya Pradesh,India,1841503,Low,2023-07-28,32,Upper Middle
4742,Chaitanya,Johal,Male,1962-07-03,Kolkata,West Bengal,India,3658891,Low,2025-10-23,64,Upper Middle
4743,Fariq,D’Alia,Male,2004-05-30,Udaipur,Rajasthan,India,3158504,Medium,2024-02-12,22,Upper Middle
4744,Ishaan,Khatri,Male,1991-09-11,Mumbai,Maharashtra,India,2051416,Low,2020-12-03,34,Upper Middle
4745,Amaira,Ben,Female,1966-11-12,Noida,Uttar Pradesh,India,1672290,High,2017-06-13,59,Upper Middle
4746,Wriddhish,Basak,Male,2000-09-25,Hubli,Karnataka,India,1924348,Medium,2020-04-28,25,Upper Middle
4747,Januja,Kaul,Female,1957-09-13,Indore,Madhya Pradesh,India,1621636,Medium,2017-03-16,68,Upper Middle
4748,Ekantika,Tella,Female,1998-07-04,Indore,Madhya Pradesh,India,3128429,Low,2019-01-31,28,Upper Middle
4749,Neel,Ram,Male,1993-12-05,Surat,Gujarat,India,653359,High,2021-12-03,32,Middle
4750,Adya,Uppal,Female,1990-08-07,Hubli,Karnataka,India,4186450,Medium,2023-03-22,35,Upper Middle
4751,Xiti,Bajwa,Female,1956-06-18,Mysuru,Karnataka,India,2947080,Low,2021-05-31,70,Upper Middle
4752,Bahadurjit,Baria,Male,1970-10-11,Kanpur,Uttar Pradesh,India,4032129,Medium,2023-07-19,55,Upper Middle
4753,Andrew,Joshi,Male,1993-04-20,Nashik,Maharashtra,India,1631938,Medium,2019-11-22,33,Upper Middle
4754,Xalak,Amble,Female,1978-09-18,Surat,Gujarat,India,4942308,Low,2020-05-23,47,Upper Middle
4755,Chaitaly,Pillai,Female,1959-12-13,New Delhi,Delhi,India,3367502,Medium,2022-06-06,66,Upper Middle
4756,Gayathri,Ranganathan,Female,1987-10-30,Hubli,Karnataka,India,3725503,Low,2025-02-23,38,Upper Middle
4757,Forum,Yadav,Female,1988-11-24,Nashik,Maharashtra,India,1605531,Medium,2020-02-09,37,Upper Middle
4758,Megha,Lata,Female,1981-11-15,Kolkata,West Bengal,India,2124680,Medium,2016-08-11,44,Upper Middle
4759,Ridhi,Vaidya,Female,1973-10-04,New Delhi,Delhi,India,4799169,Low,2025-12-13,52,Upper Middle
4760,Fariq,Jaggi,Male,1979-01-29,Nagpur,Maharashtra,India,4314379,Medium,2023-02-04,47,Upper Middle
4761,Oviya,Hayre,Female,1995-08-26,Jaipur,Rajasthan,India,4611317,Medium,2020-11-05,30,Upper Middle
4762,Kalpit,Ramaswamy,Male,1986-04-20,Hubli,Karnataka,India,3646094,Medium,2022-01-19,40,Upper Middle
4763,Mekhala,Seth,Female,1979-07-24,Hyderabad,Telangana,India,897275,Medium,2018-07-07,46,Middle
4764,Vansha,Vala,Female,1977-06-27,New Delhi,Delhi,India,310987,Low,2016-12-23,49,Low
4765,Ishani,Goyal,Female,2003-01-14,Rajkot,Gujarat,India,3548006,Medium,2023-05-22,23,Upper Middle
4766,Anvi,Ram,Female,1993-05-29,Hyderabad,Telangana,India,3667349,Low,2018-05-28,33,Upper Middle
4767,Harshil,Iyengar,Male,1965-06-11,Bhopal,Madhya Pradesh,India,1510855,Medium,2018-04-21,61,Upper Middle
4768,Neha,Kala,Female,1957-03-03,Surat,Gujarat,India,1420182,Medium,2026-03-10,69,Upper Middle
4769,Radha,Sheth,Female,1961-07-28,Coimbatore,Tamil Nadu,India,2565401,Low,2021-08-25,64,Upper Middle
4770,Jyoti,Krishnan,Female,1968-09-06,Mumbai,Maharashtra,India,1018064,High,2017-05-30,57,Upper Middle
4771,Advik,Mukherjee,Male,1971-11-29,Hyderabad,Telangana,India,323178,High,2020-03-05,54,Low
4772,Hritik,Golla,Male,1960-10-24,Lucknow,Uttar Pradesh,India,3658682,Medium,2016-09-11,65,Upper Middle
4773,Harshil,Tata,Male,2002-11-01,Kolkata,West Bengal,India,4220326,Medium,2022-03-02,23,Upper Middle
4774,Omisha,Shankar,Female,2002-02-09,Noida,Uttar Pradesh,India,2196570,Low,2023-02-05,24,Upper Middle
4775,Gayathri,Swamy,Female,1980-11-20,Kanpur,Uttar Pradesh,India,1572268,Medium,2023-02-19,45,Upper Middle
4776,Luke,Kothari,Male,1963-06-17,Jaipur,Rajasthan,India,3047462,High,2024-08-27,63,Upper Middle
4777,Chatresh,Acharya,Male,2001-07-23,Mumbai,Maharashtra,India,4234104,Low,2017-10-22,24,Upper Middle
4778,Aryan,Apte,Male,1958-01-11,Kanpur,Uttar Pradesh,India,535527,Medium,2017-01-06,68,Middle
4779,Aadi,Mitter,Male,1996-01-09,Kolkata,West Bengal,India,2724810,Medium,2021-02-25,30,Upper Middle
4780,Rayaan,Dutta,Male,1961-09-01,Madurai,Tamil Nadu,India,1773250,Low,2024-01-22,64,Upper Middle
4781,Avni,Pillai,Female,1975-01-06,Hubli,Karnataka,India,4270923,Low,2018-02-21,51,Upper Middle
4782,Ikshita,Sampath,Female,1966-12-09,Kolkata,West Bengal,India,2995185,Medium,2020-02-24,59,Upper Middle
4783,Bishakha,Mammen,Female,1957-04-21,New Delhi,Delhi,India,3207060,Low,2022-10-30,69,Upper Middle
4784,Alka,Mishra,Female,1987-05-27,Bengaluru,Karnataka,India,3692886,Low,2023-08-04,39,Upper Middle
4785,Darpan,Mittal,Male,1987-06-18,Coimbatore,Tamil Nadu,India,3373485,Low,2017-01-30,39,Upper Middle
4786,Lekha,Shan,Female,1955-09-06,Coimbatore,Tamil Nadu,India,2227445,High,2018-11-25,70,Upper Middle
4787,Dipta,Balasubramanian,Female,1980-10-09,Udaipur,Rajasthan,India,1266470,Medium,2019-12-20,45,Upper Middle
4788,Harita,Atwal,Female,1983-10-28,Nagpur,Maharashtra,India,1041583,High,2024-08-04,42,Upper Middle
4789,Chameli,Keer,Female,1981-10-16,New Delhi,Delhi,India,2802109,Medium,2018-05-27,44,Upper Middle
4790,Laban,Madan,Male,1988-02-19,Hyderabad,Telangana,India,592427,Medium,2024-03-25,38,Middle
4791,Wakeeta,Bhatnagar,Female,1995-02-11,Kolkata,West Bengal,India,678601,Medium,2016-11-14,31,Middle
4792,Hritik,Bhattacharyya,Male,1984-06-25,New Delhi,Delhi,India,4979510,Medium,2019-02-04,42,Upper Middle
4793,Saanvi,Balan,Female,1957-03-13,New Delhi,Delhi,India,2962023,Low,2023-04-02,69,Upper Middle
4794,Yuvraj,Sankaran,Male,1999-05-07,Indore,Madhya Pradesh,India,1059413,Medium,2017-02-12,27,Upper Middle
4795,Triveni,Gill,Female,1961-06-08,Hyderabad,Telangana,India,4781463,Low,2024-05-29,65,Upper Middle
4796,Anya,Bhatnagar,Female,1967-03-22,Hyderabad,Telangana,India,1692046,Low,2016-09-17,59,Upper Middle
4797,Megha,Srinivas,Female,1997-10-22,Bhopal,Madhya Pradesh,India,2058626,Low,2021-04-06,28,Upper Middle
4798,Kiaan,Bajwa,Male,1987-07-19,Madurai,Tamil Nadu,India,4761676,Low,2019-12-08,38,Upper Middle
4799,Ijaya,Keer,Female,1962-12-12,Bengaluru,Karnataka,India,2520441,Low,2021-02-10,63,Upper Middle
4800,Aadi,Basu,Male,1984-01-21,Bengaluru,Karnataka,India,2787278,Medium,2024-02-09,42,Upper Middle
4801,Urishilla,Suresh,Female,1970-05-21,Bhopal,Madhya Pradesh,India,1482007,High,2026-01-25,56,Upper Middle
4802,Arunima,Mangat,Female,1988-08-30,Kanpur,Uttar Pradesh,India,4828442,Low,2020-06-04,37,Upper Middle
4803,Chaitanya,Pillai,Male,1987-04-10,Jaipur,Rajasthan,India,2379591,High,2022-09-06,39,Upper Middle
4804,Warinder,Gade,Male,1970-03-05,Kanpur,Uttar Pradesh,India,4279888,High,2024-04-01,56,Upper Middle
